_Ad_Date,_Ad_Title,_Ad_Type,_Age_Specified,_CATEGORY_--_Age_Specified,County,_Gender_Specified,_Number_of_People,_Press_Date,_Sale_Disposition,_Sale_Location_Locale,_Sale_Location_State,_Skills_Specified,_First_Name,_Term_of_service,_Trade_reason,_Features,_Terms_of_Sale,Source,Source_Page,Subscriber_County,Subscriber_Firstname,Subscriber_Lastname,_Role,_owner,_Application_Locale
"February 25, 1826",Sheriff's Sale,Sale,child,child,Dorchester,female,2,18260225,public sale,"Courthouse door, Cambridge",Maryland,,,to serve for life,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,Hicks,Sheriff of Dorchester County,Benjamin Slacum,
"February 25, 1826",Sheriff's Sale,Sale,child,child,Dorchester,male,1,18260226,public sale,"Courthouse door, Cambridge",Maryland,,Jacob,,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,Hicks,Sheriff of Dorchester County,James Tall,
"February 25, 1826",Sheriff's Sale,Sale,child,child,Dorchester,female,1,18260225,public sale,"store of William W. Lake, Esq.",Maryland,,,,to satisfy court judgement,has not been sold before,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,"Hicks, Shff.",Sheriff of Dorchester County,Benjamin Todd,Cambridge
"March 11, 1826",Late Sheriff's Sale,Sale,13,child,Dorchester,female,1,18260311,public sale,William Lake's store,Maryland,,Lotty,,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Solomon,Kirwan,Late Sheriff,Benjamin Todd,
"April 1, 1826",Sheriff's Sale,Sale,,,Dorchester,male,3,18260401,public sale,"tavern of Charles Lecompte Esq., Newmarket",Maryland,,Levin,to serve for life,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,Hicks,Sheriff of Dorchester County,Roger Hooper,
"April 1, 1826",Sheriff's Sale,Sale,,,Dorchester,male,3,18260401,public sale,"tavern of Charles Lecompte Esq., Newmarket",Maryland,,Will,to serve for life,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,Hicks,Sheriff of Dorchester County,Roger Hooper,
"April 1, 1826",Sheriff's Sale,Sale,,,Dorchester,male,3,18260401,public sale,"tavern of Charles Lecompte Esq., Newmarket",Maryland,,Wesley,to serve for life,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Thos. H.,Hicks,Sheriff of Dorchester County,Roger Hooper,
"April 8, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,2,18260408,public sale,residence of Hezekiah Mecotter,Maryland,,,to serve for a term of years,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Wm. G.,Lecompte,Deputy Sheriff,Hezenkiah Mecotter,
"April 8, 1826",Sheriff's Sale,Sale,child,child,Dorchester,,2,18260408,public sale,residence of Hezekiah Mecotter,Maryland,,,to serve for a term of years,to satisfy court judgement,,,Cambridge Chronicle & Eastern Shore Advertiser,3,DO,Wm. G.,Lecompte,Deputy Sheriff,Hezenkiah Mecotter,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,male,2,18260506,public sale,Tobacco Stick,Maryland,,Stephen,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,2,18260506,public sale,Tobacco Stick,Maryland,,Mary,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,male,8,18260506,public sale,Tobacco Stick,Maryland,,Stephen,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,8,18260506,public sale,Tobacco Stick,Maryland,,Hannah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,8,18260506,public sale,Tobacco Stick,Maryland,,Mary,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,male,8,18260506,public sale,Tobacco Stick,Maryland,,Celah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,,,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,,,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,,,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,male,8,18260506,public sale,Tobacco Stick,Maryland,,Stephen,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,8,18260506,public sale,Tobacco Stick,Maryland,,Mary,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,8,18260506,public sale,Tobacco Stick,Maryland,,Hannah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,8,18260506,public sale,Tobacco Stick,Maryland,,Celah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,,8,18260506,public sale,Tobacco Stick,Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",Thomas Jones,
"May 6, 1826",Sheriff's Sale,Sale,adult,adult,Dorchester,female,1,18260506,public sale,Tobacco Stick,Maryland,,Leah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Caleb,Griffin,"Deputy Sheriff for Thomas H. Hicks, Sheriff",John Bromwell,
"May 6, 1826",Sheriff's Sale,Sale,child,child,Dorchester,female,1,18260506,public sale,"residence of Thomas Davidson, near Nichols X Roads",Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Thos. H.,Hicks,Sheriff of Dorchester County,Thomas Davidson,
"May 27, 1826",Public Sale,Sale,adult,adult,Dorchester,male,5,18260527,public sale,residence of Ammon Porter,Maryland,,Charles,,to satisfy court judgement,,,Cambridge Chronicle,3,,Levin,Fitzhugh,Constable,Ammon Porter,
"May 27, 1826",Public Sale,Sale,adult,adult,Dorchester,male,5,18260527,public sale,residence of Ammon Porter,Maryland,,John,,to satisfy court judgement,,,Cambridge Chronicle,3,,Levin,Fitzhugh,Constable,Ammon Porter,
"May 27, 1826",Public Sale,Sale,adult,adult,Dorchester,male,5,18260527,public sale,,Maryland,,William,,to satisfy court judgement,,,Cambridge Chronicle,3,,Levin,Fitzhugh,Constable,Ammon Porter,
"May 27, 1826",Public Sale,Sale,adult,adult,Dorchester,female,5,18260527,public sale,residence of Ammon Porter,Maryland,,Rose,,to satisfy court judgement,,,Cambridge Chronicle,3,,Levin,Fitzhugh,Constable,Ammon Porter,
"May 27, 1826",Public Sale,Sale,adult,adult,Dorchester,female,5,18260527,public sale,residence of Ammon Porter,Maryland,,Flora,,to satisfy court judgement,,,Cambridge Chronicle,3,,Levin,Fitzhugh,Constable,Ammon Porter,
"July 15, 1826",Public Sale,Sale,,,Dorchester,male,2,18260722,public sale,Stream Saw Mill,Maryland,,London,,to satisfy court judgement,,,Cambridge Chronicle,1,,Lewis,Jaques,Administrator,John L. Jaques,
"July 15, 1826",Public Sale,Sale,,,Dorchester,female,2,18260722,public sale,Stream Saw Mill,Maryland,,Mary,,to satisfy court judgement,,,Cambridge Chronicle,1,,Lewis,Jaques,Administrator,John L. Jaques,
"June 23, 1827",Constable's Sale,Sale,adult,adult,Dorchester,female,3,18270630,public sale,"William C. Ridgeway's tavern, Cambridge",Maryland,,Lina,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,1,DO,Samuel,Lucas,Constable,James Jones,
"June 23, 1827",Constable's Sale,Sale,child,child,Dorchester,male,3,18270630,public sale,"William C. Ridgeway's tavern, Cambridge",Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,1,DO,Samuel,Lucas,Constable,James Jones,
"June 23, 1827",Constable's Sale,Sale,child,child,Dorchester,female,3,18270630,public sale,"William C. Ridgeway's tavern, Cambridge",Maryland,,,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,1,DO,Samuel,Lucas,Constable,James Jones,
"June 30, 1827",Constable's Sale,Sale,adult,adult,Dorchester,female,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Sophia,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,adult,adult,Dorchester,female,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Sinah,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,child,child,Dorchester,male,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,John,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,adult,adult,Dorchester,male,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Curtis,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,child,child,Dorchester,male,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Frank,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,,,Dorchester,male,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Jim,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"June 30, 1827",Constable's Sale,Sale,,,Dorchester,male,7,18270616,public sale,"store of Levi D. Travers, Taylor's Island",Maryland,,Beck,,to satisfy court judgement,,,Cambridge Chronicle and Maryland Weekly Advertiser,4,DO,Levin,Fitzhugh,Constable,Shadrach Keene ,
"March 20, 1828",Sheriff's Sale,Sale,child,child,Anne Arundel,male,2,18280320,public sale,"residence of Isaiah Frost, westward of Fort Cumberland, Allegany County",Maryland,,Leonard,,to satisfy court judgement,,,Cumberland Civilian,3,,Richard,Beall,Sheriff of Allegany County,Isaiah Frost,
"March 20, 1828",Sheriff's Sale,Sale,child,child,Anne Arundel,male,2,18280320,public sale,"residence of Isaiah Frost, westward of Fort Cumberland, Allegany County",Maryland,,George,,to satisfy court judgement,,,Cumberland Civilian,3,,Richard,Beall,Sheriff of Allegany County,Isaiah Frost,
"May 20, 1828",For Sale,Sale,11,child,Queen Anne's,female,2,18280621,private sale,,Maryland,,,,,,not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,4,,,,,,Editor of the Times
"May 20, 1828",For Sale,Sale,14,child,Queen Anne's,female,2,18280621,private sale,,Maryland,,,,,,not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,4,,,,,,Editor of the Times
"June 21, 1828",By Order,Sale,adult,adult,Dorchester,male,9,18280614,private sale,,Maryland,,Joshua,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,adult,adult,Dorchester,female,9,18280614,private sale,,Maryland,servant,,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,child,child,Dorchester,female,9,18280614,private sale,,Maryland,servant,,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,adult,adult,Dorchester,female,9,18280614,private sale,,Maryland,servant,Hetty,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,child,child,Dorchester,female,9,18280614,private sale,,Maryland,servant,,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,15,child,Dorchester,male,9,18280614,private sale,,Maryland,,Edmund,to serve for life,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,child,child,Dorchester,male,9,18280614,private sale,,Maryland,,Levin,to serve for a term of years,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,child,child,Dorchester,male,9,18280614,private sale,,Maryland,,Matthew,to serve for a term of years,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"June 21, 1828",By Order,Sale,child,child,Dorchester,female,9,18280614,private sale,,Maryland,,Ann Maria,to serve for a term of years,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Robert,Wallace,Administrator,T. Loockerman,
"July 5, 1828",Negroes for Sale,Sale,adult,adult,Dorchester,female,4,18280705,private sale,,Maryland,,Phener,to serve for life,to satisfy court judgement,age and quality can be had at the Register of Wills' Office,,Cambridge Chronicle,3,DO,Sarah,McCready,Administratrix,Andrew McCready,"Elliotts Island, Dorchester County"
"July 5, 1828",Negroes for Sale,Sale,adult,adult,Dorchester,male,4,18280705,private sale,,Maryland,,Marcellus,to serve for life,to satisfy court judgement,age and quality can be had at the Register of Wills' Office,,Cambridge Chronicle,3,DO,Sarah,McCready,Administratrix,Andrew McCready,"Elliotts Island, Dorchester County"
"July 5, 1828",Negroes for Sale,Sale,adult,adult,Dorchester,female,4,18280705,private sale,,Maryland,,Kitturah,to serve for life,to satisfy court judgement,age and quality can be had at the Register of Wills' Office,,Cambridge Chronicle,3,DO,Sarah,McCready,Administratrix,Andrew McCready,"Elliotts Island, Dorchester County"
"July 5, 1828",Negroes for Sale,Sale,child,child,Dorchester,female,4,18280705,private sale,,Maryland,,Mary,to serve for life,to satisfy court judgement,age and quality can be had at the Register of Wills' Office,,Cambridge Chronicle,3,DO,Sarah,McCready,Administratrix,Andrew McCready,"Elliotts Island, Dorchester County"
"July 5, 1828",Sheriff's Sale,Sale,child,child,Dorchester,male,1,18280628,public sale,"store of William W. Lake, Esq.",Maryland,,Hixon,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Barzillai,Slacum,Deputy Sheriff,Lazarus Fisher,
"July 5, 1828",Sheriff's Sale,Sale,child,child,Dorchester,female,1,18280616,public sale,"residence of St. George E. Roberts, Newmarket",Maryland,,Sarah,to serve 13 years,to satisfy court judgement,,,Cambridge Chronicle,3,DO,N.,Applegarth,Sheriff,St. George E. Roberts,
"July 5, 1828",Constable's Sale,Sale,adult,adult,Dorchester,male,2,18280621,public sale,Newmarket,Maryland,,Jeffrey,,to satisfy court judgement,,,Cambridge Chronicle,3,,Brannock,Moore,Constable,Charles Lecompte,
"July 5, 1828",Constable's Sale,Sale,adult,adult,Dorchester,female,2,18280621,public sale,Newmarket,Maryland,,Comford,,to satisfy court judgement,,,Cambridge Chronicle,3,,Brannock,Moore,Constable,Charles Lecompte,
"July 19, 1828",Sheriff's Sale,Sale,adult,adult,Queen Anne's,female,7,18280726,public sale,residence of late Peter Foster,Maryland,,Julia,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,7,18280726,public sale,residence of late Peter Foster,Maryland,,Daniel,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,child,child,Queen Anne's,male,7,18280726,public sale,residence of late Peter Foster,Maryland,,Harry,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,child,child,Queen Anne's,female,7,18280726,public sale,residence of late Peter Foster,Maryland,,Kessiah,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,child,child,Queen Anne's,male,7,18280726,public sale,residence of late Peter Foster,Maryland,,Matt,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,child,child,Queen Anne's,male,7,18280726,public sale,residence of late Peter Foster,Maryland,,Wesley,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
"July 19, 1828",Sheriff's Sale,Sale,child,child,Queen Anne's,female,7,18280726,public sale,residence of late Peter Foster,Maryland,,Maria,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,1,,Wm.,Robinson,Sheriff,Peter Foster,
